trans_id,amount,balance,account,type,operation,characterization,bank,year,month,day,sex,first_name,last_name,phone,email,address,district_name,region,no_of_inhabitants,no_of_cities,ratio_of_urban_inhabitants,average_salary,amount_mean,amount_std,etiqueta_fraude
94287,5163.0,19216.3,47449284.0,PRIJEM,PREVOD Z UCTU,DUCHOD,KL,1994,December,188,Female,Destiny,Spencer,918-665-8581,destiny.spencer@gmail.com,49 West Rocky River St.,Pardubice,east Bohemia,162580,6,72.8,9538,7131.821874,10057.39228,0
1042035,28200.0,1248.8,,VYDAJ,VYBER,N/C,N/B,1998,December,152,Female,Brooklyn,Matthews,495-249-7895,brooklyn.matthews@hotmail.com,535 Sycamore Court,Ceske Budejovice,south Bohemia,177686,9,74.8,10045,7131.821874,10057.39228,1
597794,29389.0,70676.9,31750983.0,PRIJEM,PREVOD Z UCTU,N/C,OP,1998,December,278,Male,Brooklyn,Godfrey,902-228-0894,brooklyn.godfrey@outlook.com,907 Lantern Street,Blansko,south Moravia,107911,7,50.9,8240,7131.821874,10057.39228,1
17543,8400.0,34292.9,,VYDAJ,VYBER,N/C,N/B,1994,December,326,Male,Christopher,Torres,798-103-7589,christopher.torres@hotmail.com,9855 Riverview Lane,Hradec Kralove,east Bohemia,161854,6,76.3,9425,7131.821874,10057.39228,0
492252,20900.0,28871.5,,VYDAJ,VYBER,N/C,N/B,1998,December,207,Female,Alissa,Hendrix,212-275-9284,alissa.hendrix@outlook.com,51 Vermont Ave.,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
63407,7534.0,12414.1,24753552.0,VYDAJ,PREVOD NA UCET,SIPO,IJ,1997,December,284,Female,Mary,Ford,508-683-6142,mary.ford@gmail.com,9 Depot St.,Rychnov nad Kneznou,east Bohemia,78955,9,59.0,9060,7131.821874,10057.39228,0
19696,43200.0,66051.2,,VYDAJ,VYBER,N/C,N/B,1995,December,177,Female,Savannah,Baker,212-996-3299,savannah.baker@gmail.com,24 Leatherwood St.,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
146037,19200.0,31196.3,,VYDAJ,VYBER,N/C,N/B,1995,December,174,Female,Journey,Brewer,508-421-7456,journey.brewer@gmail.com,8188 SE. Selby Lane,Trebic,south Moravia,117897,6,53.8,8814,7131.821874,10057.39228,1
765785,30427.5,52293.8,,PRIJEM,VKLAD,N/C,N/B,1997,December,157,Female,Kaydence,Lacy,212-836-4213,kaydence.lacy@outlook.com,8575 Locust St.,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
857156,34975.0,59624.0,,PRIJEM,VKLAD,N/C,N/B,1998,December,157,Female,Kaelyn,Metz,609-391-1588,kaelyn.metz@yahoo.com,7362 E. Amherst Court,Jindrichuv Hradec,south Bohemia,93931,8,56.9,8427,7131.821874,10057.39228,1
124490,4600.0,26957.7,,PRIJEM,VKLAD,N/C,N/B,1996,December,72,Male,Clayton,Little,264-410-1092,clayton.little@outlook.com,142 East Lafayette Drive,Rakovnik,central Bohemia,53921,2,41.3,8598,7131.821874,10057.39228,0
1355490,25200.0,16270.2,,VYDAJ,VYBER,N/C,N/B,1998,December,186,Female,Alicia,Moore,617-879-0189,alicia.moore8@outlook.com,8930 Academy Ave.,Nymburk,central Bohemia,81344,6,55.3,8899,7131.821874,10057.39228,1
674078,19809.0,63917.8,,PRIJEM,VKLAD,N/C,N/B,1997,December,102,Female,Amelia,Dunbar,666-833-6908,amelia.dunbar@gmail.com,9995 Addison St.,Usti nad Labem,north Bohemia,118650,3,85.6,9832,7131.821874,10057.39228,1
902271,34291.0,47991.0,,PRIJEM,VKLAD,N/C,N/B,1994,December,314,Male,Jairo,Dalton,703-826-5722,jairo.dalton67@outlook.com,117 Pheasant St.,Ostrava - mesto,north Moravia,323870,1,100.0,10673,7131.821874,10057.39228,1
66223,1680.0,22387.9,,VYDAJ,VYBER,N/C,N/B,1997,December,294,Female,Trinity,Kennedy,197-996-9564,trinity.kennedy@gmail.com,7236 East Richardson Lane,Olomouc,north Moravia,226122,4,62.6,8994,7131.821874,10057.39228,0
11106,2317.0,15104.3,29728555.0,VYDAJ,PREVOD NA UCET,SIPO,IJ,1998,December,39,Male,Joseph,Adams,786-924-4329,joseph.adams@gmail.com,421 Vermont Drive,Strakonice,south Bohemia,70646,4,58.4,8547,7131.821874,10057.39228,0
144465,5400.0,24684.1,,VYDAJ,VYBER,N/C,N/B,1996,December,195,Male,Kyler,Chambers,212-908-9336,kyler.chambers115@yahoo.com,90 Hilldale Ave.,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,0
187554,17289.0,77299.2,,PRIJEM,VKLAD,N/C,N/B,1997,December,138,Male,Romeo,Stevenson,305-963-7179,romeo.stevenson@outlook.com,9267 Wellington Ave.,Tabor,south Bohemia,103347,7,67.0,9104,7131.821874,10057.39228,1
122544,13100.0,42000.1,,VYDAJ,VYBER,N/C,N/B,1993,December,186,Female,Cali,Munoz,297-701-1852,cali.munoz@gmail.com,829 Canterbury Court,Karvina,north Moravia,285387,7,89.9,10177,7131.821874,10057.39228,0
68966,2800.0,21747.7,,VYDAJ,VYBER,N/C,N/B,1998,December,333,Female,Everly,Washington,212-213-2055,everly.washington@gmail.com,8942 Belmont Lane,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,0
94730,6550.0,14676.6,4537106.0,VYDAJ,PREVOD NA UCET,SIPO,ST,1994,December,37,Male,Karter,Peters,934-532-0080,karter.carroll@gmail.com,9010 Sunset Street,Ostrava - mesto,north Moravia,323870,1,100.0,10673,7131.821874,10057.39228,0
1066932,45862.0,106674.9,,PRIJEM,VKLAD,N/C,N/B,1997,December,295,Male,Thorin,Hester,689-635-3001,thorin.hester@gmail.com,9758 East Lane,Vyskov,south Moravia,86513,5,50.5,8288,7131.821874,10057.39228,1
90443,5486.0,16065.1,,PRIJEM,VKLAD,N/C,N/B,1996,December,319,Male,Jeremy,Grant,250-085-3063,jeremy.grant5@gmail.com,7827 Monroe Street,Jindrichuv Hradec,south Bohemia,93931,8,56.9,8427,7131.821874,10057.39228,0
345435,22000.0,50201.7,,VYDAJ,VYBER,N/C,N/B,1995,December,146,Male,Flynn,Winters,238-765-9083,flynn.winters@gmail.com,30 Illinois Lane,Semily,east Bohemia,75685,9,60.8,8208,7131.821874,10057.39228,1
369722,18639.0,40513.4,,PRIJEM,VKLAD,N/C,N/B,1997,December,221,Male,Cain,Mccall,197-151-8243,cain.mccall5@hotmail.com,751 Tarkiln Hill Ave.,Zdar nad Sazavou,south Moravia,125832,5,48.3,8512,7131.821874,10057.39228,1
23705,1900.0,26890.6,,VYDAJ,VYBER,N/C,N/B,1996,June,24,Female,Ellie,Phillips,485-505-9594,ellie.phillips@outlook.com,40 Myers Lane,Ostrava - mesto,north Moravia,323870,1,100.0,10673,7131.821874,10057.39228,0
582881,37600.0,43903.2,,VYDAJ,VYBER,N/C,N/B,1998,December,162,Male,Jamil,Lim,897-756-7729,jamil.lim@outlook.com,83 Logan Street,Brno - mesto,south Moravia,387570,1,100.0,9897,7131.821874,10057.39228,1
1153791,20443.0,58322.6,,PRIJEM,VKLAD,N/C,N/B,1997,December,281,Female,Jennifer,Salazar,914-424-2496,jennifer.salazar@gmail.com,12 North Saxon Lane,Sumperk,north Moravia,127369,7,51.2,8369,7131.821874,10057.39228,1
121150,600.0,17737.4,,VYDAJ,VYBER,N/C,N/B,1998,June,17,Male,Dawson,Soto,815-185-3445,dawson.soto@gmail.com,8463 West Marlborough Street,Vyskov,south Moravia,86513,5,50.5,8288,7131.821874,10057.39228,0
171585,5329.0,19926.3,62339043.0,VYDAJ,PREVOD NA UCET, ,GH,1998,December,67,Male,Nyla,Watts,703-003-4486,nyla.watts3@gmail.com,9 La Sierra St.,Louny,north Bohemia,85852,4,59.8,8965,7131.821874,10057.39228,0
667752,17448.0,37676.8,,PRIJEM,VKLAD,N/C,N/B,1997,December,98,Female,Christy,Bland,601-853-1510,christy.bland@gmail.com,894 Somerset Street,Frydek - Mistek,north Moravia,228848,6,57.2,9893,7131.821874,10057.39228,1
12990,14.6,66427.5,,VYDAJ,VYBER,SLUZBY,N/B,1995,December,120,Female,Lillian,Lewis,193-754-1578,lillian.lewis@gmail.com,948 Annadale St.,Liberec,north Bohemia,159617,9,85.2,9198,7131.821874,10057.39228,0
649192,48621.0,93040.8,,PRIJEM,VKLAD,N/C,N/B,1998,June,15,Female,Calli,Hutchins,781-935-6570,calli.hutchins@gmail.com,730 Railroad Lane,Prostejov,south Moravia,110643,4,51.9,8441,7131.821874,10057.39228,1
1086595,20461.0,45742.1,,PRIJEM,VKLAD,N/C,N/B,1994,December,83,Male,Jasmine,Hinton,790-760-6983,jasmine.fisher@gmail.com,7700 Cedar Swamp Court,Ostrava - mesto,north Moravia,323870,1,100.0,10673,7131.821874,10057.39228,1
7262,3800.0,26716.9,,VYDAJ,VYBER,N/C,N/B,1994,December,144,Female,Ella,Jackson,769-780-3102,ella.jackson4@outlook.com,940 Vale Lane,Opava,north Moravia,182027,7,56.4,8746,7131.821874,10057.39228,0
1069147,22060.0,22960.0,,PRIJEM,VKLAD,N/C,N/B,1994,December,131,Female,Brianna,Bowman,299-431-1128,brianna.bowman2@gmail.com,7997 Paris Hill Lane,Tachov,west Bohemia,51313,4,59.2,8930,7131.821874,10057.39228,1
3184,1500.0,18468.2,,VYDAJ,VYBER,N/C,N/B,1998,June,10,Male,Emily,Lewis,760-882-7015,emily.garcia43@outlook.com,734 Bay Meadows Street,Tabor,south Bohemia,103347,7,67.0,9104,7131.821874,10057.39228,0
11241,1800.0,15251.9,,VYDAJ,VYBER,N/C,N/B,1998,December,195,Male,Joseph,Adams,786-924-4329,joseph.adams@gmail.com,421 Vermont Drive,Strakonice,south Bohemia,70646,4,58.4,8547,7131.821874,10057.39228,0
1009053,53300.0,105681.8,,VYDAJ,VYBER,N/C,N/B,1998,December,103,Female,Elizabeth,Jimenez,449-779-3254,elizabeth.jimenez@gmail.com,5 Bowman St.,Kutna Hora,central Bohemia,77963,4,51.5,8546,7131.821874,10057.39228,1
199428,21994.0,54847.4,,PRIJEM,VKLAD,N/C,N/B,1998,December,281,Male,Bruce,Sherman,425-232-3253,bruce.sherman@gmail.com,743 Brookside St.,Karvina,north Moravia,285387,7,89.9,10177,7131.821874,10057.39228,1
869718,42341.0,94946.5,,PRIJEM,VKLAD,N/C,N/B,1994,December,134,Female,Sasha,Castle,212-388-4744,sasha.castle@gmail.com,8 Linda Street,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
14082,174.0,47458.7,37438374.0,VYDAJ,PREVOD NA UCET, ,KL,1997,December,217,Female,Natalie,Robinson,352-888-5607,natalie.robinson@gmail.com,114 Spring Street,Jicin,east Bohemia,77917,5,53.5,8390,7131.821874,10057.39228,0
55908,4197.0,19888.9,69323509.0,PRIJEM,PREVOD Z UCTU,DUCHOD,IJ,1998,December,73,Female,Bailey,Graham,336-342-4327,bailey.graham@gmail.com,8101 Edgemont Ave.,Usti nad Orlici,east Bohemia,139012,10,61.9,8363,7131.821874,10057.39228,0
101672,14.6,53492.4,,VYDAJ,VYBER,SLUZBY,N/B,1997,December,365,Male,Jaden,Lawrence,783-668-6208,jaden.lawrence7@yahoo.com,9365 Surrey St.,Litomerice,north Bohemia,114006,9,62.3,9065,7131.821874,10057.39228,0
176926,21200.0,25844.2,,VYDAJ,VYBER,N/C,N/B,1996,December,171,Female,Ashlyn,Benson,212-959-6593,ashlyn.benson7@outlook.com,93 Hilltop St.,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
106397,292.0,24459.9,91743081.0,VYDAJ,PREVOD NA UCET, ,ST,1994,December,190,Female,Ana,Carpenter,954-455-9367,ana.destiny.carpenter@gmail.com,17 Ocean St.,Cesky Krumlov,south Bohemia,58796,5,51.9,9045,7131.821874,10057.39228,0
6193,18228.0,66723.8,,PRIJEM,VKLAD,N/C,N/B,1997,December,221,Male,Logan,Allen,452-935-2140,logan.allen4@gmail.com,9953 Coffee Court,Frydek - Mistek,north Moravia,228848,6,57.2,9893,7131.821874,10057.39228,1
68159,9381.0,15051.5,28972292.0,VYDAJ,PREVOD NA UCET,SIPO,GH,1997,December,253,Female,Jordyn,Olson,247-742-4550,jordyn.olson@gmail.com,42 S. Littleton Lane,Plzen - jih,west Bohemia,67298,7,43.8,8561,7131.821874,10057.39228,0
368414,21272.0,39995.3,,VYBER,VYBER,N/C,N/B,1997,December,346,Female,Ariya,English,480-826-4979,ariya.english@gmail.com,46 Penn St.,Rakovnik,central Bohemia,53921,2,41.3,8598,7131.821874,10057.39228,1
430100,42171.0,85389.0,43851268.0,PRIJEM,PREVOD Z UCTU,N/C,CD,1998,December,195,Female,Emmeline,Mays,618-587-4989,emmeline.mays6@yahoo.com,7381 W. Cleveland St.,Opava,north Moravia,182027,7,56.4,8746,7131.821874,10057.39228,1
842061,17358.0,45416.1,,PRIJEM,VKLAD,N/C,N/B,1996,December,312,Male,Joziah,Robles,719-118-7114,joziah.robles@gmail.com,71 Eagle Ave.,Hradec Kralove,east Bohemia,161854,6,76.3,9425,7131.821874,10057.39228,1
1034900,19800.0,51088.7,,VYDAJ,VYBER,N/C,N/B,1995,December,330,Male,Evelyn,Rubio,508-504-4632,evelyn.carroll@gmail.com,8699 Fulton Avenue,Jihlava,south Moravia,109164,4,63.6,8757,7131.821874,10057.39228,1
101528,7875.0,54814.4,13685655.0,VYDAJ,PREVOD NA UCET,SIPO,KL,1998,December,284,Male,Jaden,Lawrence,783-668-6208,jaden.lawrence7@yahoo.com,9365 Surrey St.,Litomerice,north Bohemia,114006,9,62.3,9065,7131.821874,10057.39228,0
1298,1280.0,26281.0,,VYDAJ,VYBER,N/C,N/B,1998,June,7,Male,Jacob,Lee,836-845-8120,jacob.lee7@gmail.com,827 N. Green Lake Court,Cesky Krumlov,south Bohemia,58796,5,51.9,9045,7131.821874,10057.39228,0
140921,202.0,35457.6,45840859.0,VYDAJ,PREVOD NA UCET, ,KL,1997,December,191,Male,Titus,Schultz,552-130-8538,titus.contreras7@hotmail.com,92 Courtland St.,Pardubice,east Bohemia,162580,6,72.8,9538,7131.821874,10057.39228,0
135016,14.6,36470.2,,VYDAJ,VYBER,SLUZBY,N/B,1997,December,304,Male,Josue,Hopkins,397-071-1073,josue.hopkins@gmail.com,4 Pacific Ave.,Vyskov,south Moravia,86513,5,50.5,8288,7131.821874,10057.39228,0
26370,14.6,20565.4,,VYDAJ,VYBER,SLUZBY,N/B,1994,December,304,Male,Stella,Reed,440-368-5820,stella.parker@gmail.com,745 Bellevue Lane,Ostrava - mesto,north Moravia,323870,1,100.0,10673,7131.821874,10057.39228,0
15158,4500.0,21210.2,,VYDAJ,VYBER,N/C,N/B,1997,December,46,Male,Dylan,Roberts,212-616-4139,dylan.roberts@gmail.com,188 1st Road,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,0
1137454,25700.0,42938.8,,VYDAJ,VYBER,N/C,N/B,1998,December,270,Female,Alexandria,Carroll,212-337-3700,alexandria.carroll@gmail.com,793 Bellevue Lane,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
871204,35548.0,65926.5,40064066.0,PRIJEM,PREVOD Z UCTU,N/C,YZ,1997,December,285,Male,Vincenzo,Gallegos,518-802-3577,vincenzo.gallegos@gmail.com,358 Rocky River Rd.,Cesky Krumlov,south Bohemia,58796,5,51.9,9045,7131.821874,10057.39228,1
84141,4200.0,28118.6,,VYDAJ,VYBER,N/C,N/B,1996,December,158,Female,Aliyah,Meyer,568-123-5924,aliyah.meyer@outlook.com,83 Griffin Street,Mlada Boleslav,central Bohemia,112065,8,69.4,11277,7131.821874,10057.39228,0
144392,800.0,25572.8,,VYDAJ,VYBER,N/C,N/B,1997,December,169,Male,Kyler,Chambers,212-908-9336,kyler.chambers115@yahoo.com,90 Hilldale Ave.,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,0
130847,4500.0,21068.5,,VYDAJ,VYBER,N/C,N/B,1997,December,220,Male,Collin,Delgado,978-210-2726,collin.delgado4@hotmail.com,60 Warren Court,Jesenik,north Moravia,42821,3,48.4,8173,7131.821874,10057.39228,0
104463,16500.0,41504.9,,VYDAJ,VYBER,N/C,N/B,1996,December,312,Female,Stephanie,Ray,677-586-2576,stephanie.ray@outlook.com,947 Acacia St.,Karvina,north Moravia,285387,7,89.9,10177,7131.821874,10057.39228,0
192980,23625.0,84957.0,,PRIJEM,VKLAD,N/C,N/B,1998,December,37,Male,Kason,Adkins,550-587-3510,kason.adkins@outlook.com,7298 Miles Rd.,Blansko,south Moravia,107911,7,50.9,8240,7131.821874,10057.39228,1
1108068,23842.0,105897.1,,PRIJEM,VKLAD,N/C,N/B,1997,December,69,Male,Payton,Marin,896-951-0747,payton.burns@gmail.com,60 W. Manhattan Drive,Praha - vychod,central Bohemia,92084,5,46.7,10124,7131.821874,10057.39228,1
72039,7200.0,26842.0,,VYDAJ,VYBER,N/C,N/B,1993,December,340,Male,Giovanni,Porter,313-211-5754,giovanni.porter@outlook.com,34 Country Dr.,Brno - mesto,south Moravia,387570,1,100.0,9897,7131.821874,10057.39228,0
106301,9542.0,50620.2,,PRIJEM,VKLAD,N/C,N/B,1998,December,195,Female,Ana,Carpenter,954-455-9367,ana.destiny.carpenter@gmail.com,17 Ocean St.,Cesky Krumlov,south Bohemia,58796,5,51.9,9045,7131.821874,10057.39228,0
945236,47606.0,100283.8,,PRIJEM,VKLAD,N/C,N/B,1995,December,63,Female,Ryan,Rodriguez,508-596-2381,ryan.rodriguez@gmail.com,35 Carriage St.,Hodonin,south Moravia,161954,8,48.0,8720,7131.821874,10057.39228,1
73897,14.6,21438.1,,VYDAJ,VYBER,SLUZBY,N/B,1994,December,212,Male,Alex,Wagner,567-122-8082,alex.denim.wagner@gmail.com,233 Sunset Rd.,Pribram,central Bohemia,107870,6,58.0,8754,7131.821874,10057.39228,0
748632,17493.0,36308.7,,PRIJEM,VKLAD,N/C,N/B,1995,December,252,Male,Brooklyn,Lowe,582-110-7385,brooklyn.lowe8@hotmail.com,8216 Talbot Avenue,Usti nad Labem,north Bohemia,118650,3,85.6,9832,7131.821874,10057.39228,1
1344947,33346.0,91519.4,,PRIJEM,VKLAD,N/C,N/B,1997,December,223,Male,Noah,Gonzalez,693-633-1225,noah.gonzalez@gmail.com,423 Sulphur Springs Street,Ostrava - mesto,north Moravia,323870,1,100.0,10673,7131.821874,10057.39228,1
1271906,17565.0,47759.4,,PRIJEM,VKLAD,N/C,N/B,1995,December,38,Male,Pharaoh,Quinones,555-288-5142,pharaoh.quinones@outlook.com,868 Crescent Dr.,Vyskov,south Moravia,86513,5,50.5,8288,7131.821874,10057.39228,1
68539,2158.0,58404.8,26569271.0,VYDAJ,PREVOD NA UCET, ,EF,1994,December,133,Female,Ariel,Webb,328-503-7164,ariel.webb@gmail.com,8918 SW. Dunbar Street,Pelhrimov,south Bohemia,74062,7,61.4,8114,7131.821874,10057.39228,0
67291,3503.0,23495.0,63218277.0,VYDAJ,PREVOD NA UCET,SIPO,EF,1997,December,102,Female,Jocelyn,Woods,738-714-3622,jocelyn.woods@gmail.com,55 Sunset Street,Cesky Krumlov,south Bohemia,58796,5,51.9,9045,7131.821874,10057.39228,0
761134,45119.0,128891.9,,PRIJEM,VKLAD,N/C,N/B,1998,December,236,Male,Cru,Horton,212-347-1815,cru.horton5@outlook.com,7441 Manor Street,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
30816,598.0,50169.4,6381905.0,VYDAJ,PREVOD NA UCET,SIPO,UV,1996,December,219,Female,Sarah,Murphy,958-281-5227,sarah.murphy456@gmail.com,8537 Greenrose Drive,Usti nad Labem,north Bohemia,118650,3,85.6,9832,7131.821874,10057.39228,0
247210,28838.0,41502.8,78112959.0,PRIJEM,PREVOD Z UCTU,N/C,QR,1997,December,318,Male,Alonzo,Mckenzie,376-094-4689,alonzo.mckenzie@yahoo.com,8577 Shipley St.,Klatovy,west Bohemia,88757,10,61.7,8554,7131.821874,10057.39228,1
83104,1700.0,49359.1,,VYDAJ,VYBER,N/C,N/B,1997,June,16,Female,Valeria,Holmes,939-272-5637,valeria.holmes8@yahoo.com,8121 Tanglewood Dr.,Opava,north Moravia,182027,7,56.4,8746,7131.821874,10057.39228,0
222182,24680.0,71286.6,,PRIJEM,VKLAD,N/C,N/B,1998,December,192,Male,Matias,Clarke,586-842-3973,matias.clarke@gmail.com,9228 Prospect Street,Louny,north Bohemia,85852,4,59.8,8965,7131.821874,10057.39228,1
678210,22962.0,54088.0,,PRIJEM,VKLAD,N/C,N/B,1997,December,190,Male,Juanpablo,Warren,422-392-9843,juanpablo.warren@gmail.com,62 Race Road,Opava,north Moravia,182027,7,56.4,8746,7131.821874,10057.39228,1
44797,250.0,66994.5,,VYDAJ,VYBER,N/C,N/B,1997,June,23,Male,Asher,Henderson,313-346-5449,asher.henderson5@gmail.com,120 East Greystone Dr.,Opava,north Moravia,182027,7,56.4,8746,7131.821874,10057.39228,0
1064505,23964.0,47553.1,,PRIJEM,VKLAD,N/C,N/B,1995,December,342,Female,Serenity,Soto,987-117-3173,serenity.soto@outlook.com,197 Charles Ave.,Blansko,south Moravia,107911,7,50.9,8240,7131.821874,10057.39228,1
452746,21055.0,82750.1,,PRIJEM,VKLAD,N/C,N/B,1994,December,146,Female,Chana,Best,379-443-4772,chana.best@gmail.com,9025 East Bank St.,Zlin,south Moravia,197099,10,74.7,9624,7131.821874,10057.39228,1
95446,5849.0,22367.3,37009120.0,PRIJEM,PREVOD Z UCTU,DUCHOD,IJ,1998,June,8,Male,Tucker,Armstrong,585-597-3416,tucker.armstrong@outlook.com,69 Newport St.,Prerov,north Moravia,138032,5,64.6,8819,7131.821874,10057.39228,0
56879,17556.0,45812.8,,PRIJEM,VKLAD,N/C,N/B,1997,December,195,Female,Luna,Gonzales,742-521-6245,luna.gonzales@gmail.com,39 Brook St.,Ostrava - mesto,north Moravia,323870,1,100.0,10673,7131.821874,10057.39228,1
58231,14616.0,43616.7,,PRIJEM,VKLAD,N/C,N/B,1998,December,311,Male,Valentina,Harrison,696-220-2526,valentina.griffin@gmail.com,92 Creekside Ave.,Karvina,north Moravia,285387,7,89.9,10177,7131.821874,10057.39228,0
14720,14.6,30335.1,,VYDAJ,VYBER,SLUZBY,N/B,1997,December,181,Male,John,Walker,943-306-4745,john.mitchell@gmail.com,62 South Manor Station Drive,Tabor,south Bohemia,103347,7,67.0,9104,7131.821874,10057.39228,0
878962,19069.0,57377.0,,PRIJEM,VKLAD,N/C,N/B,1996,December,286,Female,Alondra,Fonseca,315-505-6488,alondra.fonseca@gmail.com,8398 W. Cooper St.,Vsetin,north Moravia,148545,4,53.5,8909,7131.821874,10057.39228,1
345575,22793.0,47953.6,67972969.0,PRIJEM,PREVOD Z UCTU,N/C,AB,1998,December,187,Male,Jamir,Barrera,366-643-8813,jamir.barrera@outlook.com,393 Fairfield St.,Klatovy,west Bohemia,88757,10,61.7,8554,7131.821874,10057.39228,1
67959,8928.0,60698.6,29971635.0,VYDAJ,PREVOD NA UCET,SIPO,UV,1997,December,345,Female,Adeline,Castillo,734-957-9372,adeline.castillo@gmail.com,799 N. Rosewood St.,Karvina,north Moravia,285387,7,89.9,10177,7131.821874,10057.39228,0
83577,14.6,25443.5,,VYDAJ,VYBER,SLUZBY,N/B,1997,December,334,Male,Sara,Stone,236-061-6362,sara.stone@gmail.com,953 Van Dyke Street,Most,north Bohemia,119895,4,89.9,10446,7131.821874,10057.39228,0
86503,8400.0,34543.8,,VYDAJ,VYBER,N/C,N/B,1997,December,210,Male,Malachi,Daniels,212-584-4453,malachi.daniels@gmail.com,354 Redwood Lane,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,0
1029618,35600.0,113027.3,,VYDAJ,VYBER,N/C,N/B,1998,December,115,Female,Violet,Kelley,868-278-5084,violet.kelley@gmail.com,7 West Fawn St.,Liberec,north Bohemia,159617,9,85.2,9198,7131.821874,10057.39228,1
124183,20879.0,21579.0,,PRIJEM,VKLAD,N/C,N/B,1995,December,251,Male,Francisco,Walsh,216-336-1409,francisco.walsh@gmail.com,331 North River Ave.,Liberec,north Bohemia,159617,9,85.2,9198,7131.821874,10057.39228,1
79053,2500.0,41697.0,,VYDAJ,VYBER,N/C,N/B,1997,December,334,Female,Margaret,Romero,379-721-8570,margaret.romero3@hotmail.com,94 Edgewater St.,Cesky Krumlov,south Bohemia,58796,5,51.9,9045,7131.821874,10057.39228,0
217338,18500.0,59657.7,,VYDAJ,VYBER,N/C,N/B,1998,December,326,Male,Odin,Casey,907-049-3089,odin.casey@outlook.com,454 Marconi St.,Chomutov,north Bohemia,125236,5,87.7,9675,7131.821874,10057.39228,1
1081339,23170.5,45958.8,,PRIJEM,VKLAD,N/C,N/B,1993,December,348,Male,Eliana,Mercer,508-793-6041,eliana.hopkins@gmail.com,8926 Lantern Street,Trebic,south Moravia,117897,6,53.8,8814,7131.821874,10057.39228,1
471702,39925.0,109194.5,,PRIJEM,VKLAD,N/C,N/B,1997,December,360,Male,Salem,Archer,141-964-8349,salem.archer@gmail.com,337 Central Drive,Olomouc,north Moravia,226122,4,62.6,8994,7131.821874,10057.39228,1
1102713,22600.0,59793.9,,VYDAJ,VYBER,N/C,N/B,1997,December,106,Male,Cal,Cuevas,247-981-5654,cal.cuevas8@gmail.com,8564 South La Sierra St.,Rokycany,west Bohemia,45714,6,55.6,8843,7131.821874,10057.39228,1
1176812,29880.0,89857.7,86406272.0,PRIJEM,PREVOD Z UCTU,N/C,YZ,1997,December,126,Female,Angel,Banks,212-137-2095,angel.banks@gmail.com,785 Bohemia St.,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,1
374230,36109.0,132212.7,,PRIJEM,VKLAD,N/C,N/B,1998,December,128,Male,Joziah,Middleton,882-712-7444,joziah.middleton3@gmail.com,9 Branch Rd.,Brno - mesto,south Moravia,387570,1,100.0,9897,7131.821874,10057.39228,1
38729,23211.0,42173.1,,PRIJEM,VKLAD,N/C,N/B,1997,December,125,Female,Peyton,Cox,413-851-1619,peyton.cox@gmail.com,48 N. High St.,Trutnov,east Bohemia,121947,11,70.5,8541,7131.821874,10057.39228,1
67,2452.0,11973.4,87144583.0,VYDAJ,PREVOD NA UCET,SIPO,YZ,1996,December,157,Female,Emma,Smith,367-171-6840,emma.smith@gmail.com,387 Wellington Ave.,Pisek,south Bohemia,70699,4,65.3,8968,7131.821874,10057.39228,0
14958,16130.0,38854.6,,PRIJEM,VKLAD,N/C,N/B,1997,December,193,Male,Dylan,Roberts,212-616-4139,dylan.roberts@gmail.com,188 1st Road,Hl.m. Praha,Prague,1204953,1,100.0,12541,7131.821874,10057.39228,0
